项目楼栋情况,联发天境雅居1栋,座号,--,合同号,--,拟售价格,93533.52元/平方米(按建筑面积计)楼层,半地下商业半地下室01,房号,101,用途,商业,,建筑面积82.66平方米,户内面积,80.86平方米,分摊面积,1.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居1栋,座号,--,合同号,--,拟售价格,85030.56元/平方米(按建筑面积计)楼层,半地下商业半地下室01,房号,102,用途,商业,,建筑面积100.6平方米,户内面积,98.4平方米,分摊面积,2.2平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居1栋,座号,--,合同号,--,拟售价格,93533.53元/平方米(按建筑面积计)楼层,半地下商业半地下室01,房号,103,用途,商业,,建筑面积100.6平方米,户内面积,98.4平方米,分摊面积,2.2平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居1栋,座号,--,合同号,--,拟售价格,93533.53元/平方米(按建筑面积计)楼层,半地下商业半地下室01,房号,104,用途,商业,,建筑面积100.6平方米,户内面积,98.4平方米,分摊面积,2.2平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居1栋,座号,--,合同号,--,拟售价格,102036.51元/平方米(按建筑面积计)楼层,半地下商业半地下室01,房号,105,用途,商业,,建筑面积100.6平方米,户内面积,98.4平方米,分摊面积,2.2平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,102036.51元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,201,用途,商业,,建筑面积106.28平方米,户内面积,103.32平方米,分摊面积,2.96平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,93533.53元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,202,用途,商业,,建筑面积101.22平方米,户内面积,98.4平方米,分摊面积,2.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,93533.53元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,203,用途,商业,,建筑面积101.22平方米,户内面积,98.4平方米,分摊面积,2.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,93533.53元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,204,用途,商业,,建筑面积101.22平方米,户内面积,98.4平方米,分摊面积,2.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,123627.71元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,205,用途,商业,,建筑面积50.19平方米,户内面积,49.2平方米,分摊面积,.99平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,131354.39元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,206,用途,商业,,建筑面积50.19平方米,户内面积,49.2平方米,分摊面积,.99平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,131354.4元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,207,用途,商业,,建筑面积43.51平方米,户内面积,42.65平方米,分摊面积,.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,185441.19元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,208,用途,商业,,建筑面积28.33平方米,户内面积,27.77平方米,分摊面积,.56平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,200894.53元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,209,用途,商业,,建筑面积17平方米,户内面积,16.66平方米,分摊面积,.34平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,200894.55元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,210,用途,商业,,建筑面积18.73平方米,户内面积,18.36平方米,分摊面积,.37平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,189304.55元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,211,用途,商业,,建筑面积28.37平方米,户内面积,27.81平方米,分摊面积,.56平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,154534.45元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,212,用途,商业,,建筑面积42.93平方米,户内面积,42.08平方米,分摊面积,.85平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,108174.34元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,213,用途,商业,,建筑面积56.71平方米,户内面积,55.59平方米,分摊面积,1.12平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,123627.7元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,214,用途,商业,,建筑面积45.48平方米,户内面积,44.58平方米,分摊面积,.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,123627.71元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,215,用途,商业,,建筑面积45.91平方米,户内面积,45平方米,分摊面积,.91平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,123627.71元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,216,用途,商业,,建筑面积45.91平方米,户内面积,45平方米,分摊面积,.91平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,108174.33元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,217,用途,商业,,建筑面积45.46平方米,户内面积,44.56平方米,分摊面积,.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,123627.71元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,218,用途,商业,,建筑面积48.07平方米,户内面积,47.13平方米,分摊面积,.94平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,123627.71元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,219,用途,商业,,建筑面积47.63平方米,户内面积,46.69平方米,分摊面积,.94平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,123627.71元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,220,用途,商业,,建筑面积45.91平方米,户内面积,45平方米,分摊面积,.91平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,92720.96元/平方米(按建筑面积计)楼层,半地下商业半地下01,房号,221,用途,商业,,建筑面积45.46平方米,户内面积,44.56平方米,分摊面积,.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,68784.68元/平方米(按建筑面积计)楼层,01,房号,222,用途,商业,,建筑面积103.97平方米,户内面积,100.24平方米,分摊面积,3.73平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居2栋,座号,--,合同号,--,拟售价格,68784.68元/平方米(按建筑面积计)楼层,01,房号,223,用途,商业,,建筑面积103.97平方米,户内面积,100.24平方米,分摊面积,3.73平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62915.75元/平方米(按建筑面积计)楼层,31,房号,3101,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63115.75元/平方米(按建筑面积计)楼层,31,房号,3102,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63215.75元/平方米(按建筑面积计)楼层,31,房号,3103,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61715.75元/平方米(按建筑面积计)楼层,31,房号,3104,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61915.75元/平方米(按建筑面积计)楼层,31,房号,3105,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62315.75元/平方米(按建筑面积计)楼层,31,房号,3106,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63515.75元/平方米(按建筑面积计)楼层,30,房号,3001,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63715.75元/平方米(按建筑面积计)楼层,30,房号,3002,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63815.75元/平方米(按建筑面积计)楼层,30,房号,3003,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62315.75元/平方米(按建筑面积计)楼层,30,房号,3004,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62515.75元/平方米(按建筑面积计)楼层,30,房号,3005,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62915.75元/平方米(按建筑面积计)楼层,30,房号,3006,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63415.75元/平方米(按建筑面积计)楼层,29,房号,2901,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63615.75元/平方米(按建筑面积计)楼层,29,房号,2902,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63715.75元/平方米(按建筑面积计)楼层,29,房号,2903,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62215.75元/平方米(按建筑面积计)楼层,29,房号,2904,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62415.75元/平方米(按建筑面积计)楼层,29,房号,2905,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62815.75元/平方米(按建筑面积计)楼层,29,房号,2906,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63315.75元/平方米(按建筑面积计)楼层,28,房号,2801,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63515.75元/平方米(按建筑面积计)楼层,28,房号,2802,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63615.75元/平方米(按建筑面积计)楼层,28,房号,2803,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62115.75元/平方米(按建筑面积计)楼层,28,房号,2804,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62315.75元/平方米(按建筑面积计)楼层,28,房号,2805,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62715.75元/平方米(按建筑面积计)楼层,28,房号,2806,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63215.75元/平方米(按建筑面积计)楼层,27,房号,2701,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63415.75元/平方米(按建筑面积计)楼层,27,房号,2702,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63515.75元/平方米(按建筑面积计)楼层,27,房号,2703,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62015.75元/平方米(按建筑面积计)楼层,27,房号,2704,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62215.75元/平方米(按建筑面积计)楼层,27,房号,2705,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62615.75元/平方米(按建筑面积计)楼层,27,房号,2706,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63115.75元/平方米(按建筑面积计)楼层,26,房号,2601,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63315.75元/平方米(按建筑面积计)楼层,26,房号,2602,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63415.75元/平方米(按建筑面积计)楼层,26,房号,2603,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61915.75元/平方米(按建筑面积计)楼层,26,房号,2604,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62115.75元/平方米(按建筑面积计)楼层,26,房号,2605,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62515.75元/平方米(按建筑面积计)楼层,26,房号,2606,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63015.75元/平方米(按建筑面积计)楼层,25,房号,2501,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63215.75元/平方米(按建筑面积计)楼层,25,房号,2502,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63315.75元/平方米(按建筑面积计)楼层,25,房号,2503,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61815.75元/平方米(按建筑面积计)楼层,25,房号,2504,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62015.75元/平方米(按建筑面积计)楼层,25,房号,2505,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62415.75元/平方米(按建筑面积计)楼层,25,房号,2506,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62915.75元/平方米(按建筑面积计)楼层,24,房号,2401,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63115.75元/平方米(按建筑面积计)楼层,24,房号,2402,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63215.75元/平方米(按建筑面积计)楼层,24,房号,2403,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61715.75元/平方米(按建筑面积计)楼层,24,房号,2404,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61915.75元/平方米(按建筑面积计)楼层,24,房号,2405,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62315.75元/平方米(按建筑面积计)楼层,24,房号,2406,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62815.75元/平方米(按建筑面积计)楼层,23,房号,2301,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63015.75元/平方米(按建筑面积计)楼层,23,房号,2302,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63115.75元/平方米(按建筑面积计)楼层,23,房号,2303,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61615.75元/平方米(按建筑面积计)楼层,23,房号,2304,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61815.75元/平方米(按建筑面积计)楼层,23,房号,2305,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62215.75元/平方米(按建筑面积计)楼层,23,房号,2306,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62715.75元/平方米(按建筑面积计)楼层,22,房号,2201,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62915.75元/平方米(按建筑面积计)楼层,22,房号,2202,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,63015.75元/平方米(按建筑面积计)楼层,22,房号,2203,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61515.75元/平方米(按建筑面积计)楼层,22,房号,2204,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61715.75元/平方米(按建筑面积计)楼层,22,房号,2205,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62115.75元/平方米(按建筑面积计)楼层,22,房号,2206,用途,住宅,,建筑面积111.7平方米,户内面积,89.9平方米,分摊面积,21.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62565.75元/平方米(按建筑面积计)楼层,21,房号,2101,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62765.75元/平方米(按建筑面积计)楼层,21,房号,2102,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,62865.75元/平方米(按建筑面积计)楼层,21,房号,2103,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
项目楼栋情况,联发天境雅居3栋,座号,--,合同号,--,拟售价格,61365.75元/平方米(按建筑面积计)楼层,21,房号,2104,用途,住宅,,建筑面积平方米,户内面积,平方米,分摊面积,平方米,户内面积,平方米,分摊面积平方米,建筑面积,平方米
