项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,31780.49元/平方米(按建筑面积计)楼层,2,房号,201,用途,商业,,建筑面积137.88平方米,户内面积,120.46平方米,分摊面积,17.42平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,31780.49元/平方米(按建筑面积计)楼层,2,房号,202,用途,商业,,建筑面积133.25平方米,户内面积,116.42平方米,分摊面积,16.83平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,38237.66元/平方米(按建筑面积计)楼层,2,房号,203,用途,商业,,建筑面积104.87平方米,户内面积,91.63平方米,分摊面积,13.24平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,36085.27元/平方米(按建筑面积计)楼层,2,房号,204,用途,商业,,建筑面积105.41平方米,户内面积,92.09平方米,分摊面积,13.32平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,33932.88元/平方米(按建筑面积计)楼层,2,房号,205,用途,商业,,建筑面积144.33平方米,户内面积,126.1平方米,分摊面积,18.23平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,40390.05元/平方米(按建筑面积计)楼层,2,房号,206,用途,商业,,建筑面积116.49平方米,户内面积,101.78平方米,分摊面积,14.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,41466.24元/平方米(按建筑面积计)楼层,2,房号,207,用途,商业,,建筑面积137.69平方米,户内面积,120.3平方米,分摊面积,17.39平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,39313.86元/平方米(按建筑面积计)楼层,2,房号,208,用途,商业,,建筑面积120.15平方米,户内面积,104.97平方米,分摊面积,15.18平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,43618.63元/平方米(按建筑面积计)楼层,2,房号,209,用途,商业,,建筑面积122.68平方米,户内面积,107.18平方米,分摊面积,15.5平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,42542.44元/平方米(按建筑面积计)楼层,2,房号,210,用途,商业,,建筑面积162.05平方米,户内面积,141.58平方米,分摊面积,20.47平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,42542.43元/平方米(按建筑面积计)楼层,2,房号,211,用途,商业,,建筑面积163.62平方米,户内面积,142.95平方米,分摊面积,20.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,45771.02元/平方米(按建筑面积计)楼层,2,房号,212,用途,商业,,建筑面积130.58平方米,户内面积,114.08平方米,分摊面积,16.5平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,48999.6元/平方米(按建筑面积计)楼层,2,房号,213,用途,商业,,建筑面积118.9平方米,户内面积,103.88平方米,分摊面积,15.02平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,52228.2元/平方米(按建筑面积计)楼层,2,房号,214,用途,商业,,建筑面积85.26平方米,户内面积,74.49平方米,分摊面积,10.77平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,53304.39元/平方米(按建筑面积计)楼层,2,房号,215,用途,商业,,建筑面积78.9平方米,户内面积,68.94平方米,分摊面积,9.96平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,44694.83元/平方米(按建筑面积计)楼层,2,房号,216,用途,商业,,建筑面积101.31平方米,户内面积,88.51平方米,分摊面积,12.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,43618.63元/平方米(按建筑面积计)楼层,2,房号,217,用途,商业,,建筑面积109.48平方米,户内面积,95.65平方米,分摊面积,13.83平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,39313.85元/平方米(按建筑面积计)楼层,2,房号,218,用途,商业,,建筑面积120.85平方米,户内面积,105.59平方米,分摊面积,15.26平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,57609.16元/平方米(按建筑面积计)楼层,2,房号,219,用途,商业,,建筑面积123.74平方米,户内面积,108.11平方米,分摊面积,15.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,42542.44元/平方米(按建筑面积计)楼层,2,房号,220,用途,商业,,建筑面积111.78平方米,户内面积,97.66平方米,分摊面积,14.12平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,39313.86元/平方米(按建筑面积计)楼层,2,房号,221,用途,商业,,建筑面积96.7平方米,户内面积,84.49平方米,分摊面积,12.21平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,37161.46元/平方米(按建筑面积计)楼层,2,房号,222,用途,商业,,建筑面积131.93平方米,户内面积,115.26平方米,分摊面积,16.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,38237.66元/平方米(按建筑面积计)楼层,2,房号,223,用途,商业,,建筑面积172.7平方米,户内面积,150.89平方米,分摊面积,21.81平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,39313.85元/平方米(按建筑面积计)楼层,2,房号,224,用途,商业,,建筑面积154.4平方米,户内面积,134.9平方米,分摊面积,19.5平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,41466.25元/平方米(按建筑面积计)楼层,2,房号,225,用途,商业,,建筑面积99.84平方米,户内面积,87.23平方米,分摊面积,12.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,38237.66元/平方米(按建筑面积计)楼层,2,房号,227,用途,商业,,建筑面积103.84平方米,户内面积,90.72平方米,分摊面积,13.12平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,29628.1元/平方米(按建筑面积计)楼层,2,房号,229,用途,商业,,建筑面积150.83平方米,户内面积,131.78平方米,分摊面积,19.05平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,62345.72元/平方米(按建筑面积计)楼层,1,房号,101,用途,商业,,建筑面积110.59平方米,户内面积,96.62平方米,分摊面积,13.97平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,62345.72元/平方米(按建筑面积计)楼层,1,房号,102,用途,商业,,建筑面积109.08平方米,户内面积,95.3平方米,分摊面积,13.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,66650.5元/平方米(按建筑面积计)楼层,1,房号,103,用途,商业,,建筑面积82.2平方米,户内面积,71.82平方米,分摊面积,10.38平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,73645.76元/平方米(按建筑面积计)楼层,1,房号,104,用途,商业,,建筑面积67.46平方米,户内面积,58.94平方米,分摊面积,8.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,75260.06元/平方米(按建筑面积计)楼层,1,房号,105,用途,商业,,建筑面积51.95平方米,户内面积,45.39平方米,分摊面积,6.56平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,82793.42元/平方米(按建筑面积计)楼层,1,房号,106,用途,商业,,建筑面积81.45平方米,户内面积,71.16平方米,分摊面积,10.29平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,83869.61元/平方米(按建筑面积计)楼层,1,房号,107,用途,商业,,建筑面积75.65平方米,户内面积,66.1平方米,分摊面积,9.55平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,79564.83元/平方米(按建筑面积计)楼层,1,房号,108,用途,商业,,建筑面积107.54平方米,户内面积,93.95平方米,分摊面积,13.59平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,87098.2元/平方米(按建筑面积计)楼层,1,房号,109,用途,商业,,建筑面积93.71平方米,户内面积,81.87平方米,分摊面积,11.84平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,86022元/平方米(按建筑面积计)楼层,1,房号,110,用途,商业,,建筑面积130.92平方米,户内面积,114.38平方米,分摊面积,16.54平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,84945.8元/平方米(按建筑面积计)楼层,1,房号,111,用途,商业,,建筑面积139.68平方米,户内面积,122.03平方米,分摊面积,17.65平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,91402.97元/平方米(按建筑面积计)楼层,1,房号,112,用途,商业,,建筑面积103.99平方米,户内面积,90.85平方米,分摊面积,13.14平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,95707.75元/平方米(按建筑面积计)楼层,1,房号,113,用途,商业,,建筑面积94.7平方米,户内面积,82.74平方米,分摊面积,11.96平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,107545.9元/平方米(按建筑面积计)楼层,1,房号,114,用途,商业,,建筑面积62.83平方米,户内面积,54.9平方米,分摊面积,7.93平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,109698.28元/平方米(按建筑面积计)楼层,1,房号,115,用途,商业,,建筑面积56.97平方米,户内面积,49.77平方米,分摊面积,7.2平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,87098.19元/平方米(按建筑面积计)楼层,1,房号,116,用途,商业,,建筑面积111.68平方米,户内面积,97.57平方米,分摊面积,14.11平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,84945.8元/平方米(按建筑面积计)楼层,1,房号,117,用途,商业,,建筑面积132.35平方米,户内面积,115.63平方米,分摊面积,16.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,116155.45元/平方米(按建筑面积计)楼层,1,房号,118,用途,商业,,建筑面积62.67平方米,户内面积,54.75平方米,分摊面积,7.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,92479.16元/平方米(按建筑面积计)楼层,1,房号,119,用途,商业,,建筑面积85.9平方米,户内面积,75.05平方米,分摊面积,10.85平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,86022元/平方米(按建筑面积计)楼层,1,房号,120,用途,商业,,建筑面积71.73平方米,户内面积,62.67平方米,分摊面积,9.06平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,83869.62元/平方米(按建筑面积计)楼层,1,房号,121,用途,商业,,建筑面积82.94平方米,户内面积,72.47平方米,分摊面积,10.47平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,76336.25元/平方米(按建筑面积计)楼层,1,房号,122,用途,商业,,建筑面积97.15平方米,户内面积,84.88平方米,分摊面积,12.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,78488.63元/平方米(按建筑面积计)楼层,1,房号,123,用途,商业,,建筑面积71.88平方米,户内面积,62.81平方米,分摊面积,9.07平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,83331.52元/平方米(按建筑面积计)楼层,1,房号,124,用途,商业,,建筑面积45.31平方米,户内面积,39.59平方米,分摊面积,5.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,深(宝)网预买字(2019)31176号,拟售价格,--元/平方米(按建筑面积计)楼层,1,房号,125,用途,商业,,建筑面积65.47平方米,户内面积,57.2平方米,分摊面积,8.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,72569.57元/平方米(按建筑面积计)楼层,1,房号,126,用途,商业,,建筑面积155.03平方米,户内面积,135.44平方米,分摊面积,19.59平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,82793.42元/平方米(按建筑面积计)楼层,1,房号,127,用途,商业,,建筑面积59.91平方米,户内面积,52.34平方米,分摊面积,7.57平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,80641.03元/平方米(按建筑面积计)楼层,1,房号,128,用途,商业,,建筑面积72.28平方米,户内面积,63.15平方米,分摊面积,9.13平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,77412.45元/平方米(按建筑面积计)楼层,1,房号,129,用途,商业,,建筑面积86.28平方米,户内面积,75.38平方米,分摊面积,10.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,54812.35元/平方米(按建筑面积计)楼层,1,房号,130,用途,商业,,建筑面积128.95平方米,户内面积,112.66平方米,分摊面积,16.29平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,60193.33元/平方米(按建筑面积计)楼层,1,房号,131,用途,商业,,建筑面积96.47平方米,户内面积,84.29平方米,分摊面积,12.18平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,誉珑荟庭1栋,座号,--,合同号,--,拟售价格,79564.83元/平方米(按建筑面积计)楼层,1,房号,132,用途,商业,,建筑面积41.54平方米,户内面积,36.3平方米,分摊面积,5.24平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
