项目楼栋情况,恒大成一期花园4栋,座号,A,合同号,--,拟售价格,37887元/平方米(按建筑面积计)楼层,37,房号,37A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,A,合同号,--,拟售价格,37167元/平方米(按建筑面积计)楼层,5,房号,5E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38287元/平方米(按建筑面积计)楼层,37,房号,37A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39987元/平方米(按建筑面积计)楼层,37,房号,37B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39087元/平方米(按建筑面积计)楼层,37,房号,37C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38187元/平方米(按建筑面积计)楼层,37,房号,37D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38487元/平方米(按建筑面积计)楼层,37,房号,37E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38387元/平方米(按建筑面积计)楼层,36,房号,36A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,40087元/平方米(按建筑面积计)楼层,36,房号,36B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39187元/平方米(按建筑面积计)楼层,36,房号,36C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38287元/平方米(按建筑面积计)楼层,36,房号,36D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38587元/平方米(按建筑面积计)楼层,36,房号,36E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38307元/平方米(按建筑面积计)楼层,35,房号,35A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,40007元/平方米(按建筑面积计)楼层,35,房号,35B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)27157号,拟售价格,--元/平方米(按建筑面积计)楼层,35,房号,35C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38207元/平方米(按建筑面积计)楼层,35,房号,35D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38507元/平方米(按建筑面积计)楼层,35,房号,35E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26439号,拟售价格,--元/平方米(按建筑面积计)楼层,34,房号,34A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39797元/平方米(按建筑面积计)楼层,34,房号,34B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38897元/平方米(按建筑面积计)楼层,34,房号,34C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26576号,拟售价格,--元/平方米(按建筑面积计)楼层,34,房号,34D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38297元/平方米(按建筑面积计)楼层,34,房号,34E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38227元/平方米(按建筑面积计)楼层,33,房号,33A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39927元/平方米(按建筑面积计)楼层,33,房号,33B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39027元/平方米(按建筑面积计)楼层,33,房号,33C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38127元/平方米(按建筑面积计)楼层,33,房号,33D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38427元/平方米(按建筑面积计)楼层,33,房号,33E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38227元/平方米(按建筑面积计)楼层,32,房号,32A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26573号,拟售价格,--元/平方米(按建筑面积计)楼层,32,房号,32B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39027元/平方米(按建筑面积计)楼层,32,房号,32C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38127元/平方米(按建筑面积计)楼层,32,房号,32D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38427元/平方米(按建筑面积计)楼层,32,房号,32E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38097元/平方米(按建筑面积计)楼层,31,房号,31A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39797元/平方米(按建筑面积计)楼层,31,房号,31B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38897元/平方米(按建筑面积计)楼层,31,房号,31C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37997元/平方米(按建筑面积计)楼层,31,房号,31D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38297元/平方米(按建筑面积计)楼层,31,房号,31E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38097元/平方米(按建筑面积计)楼层,29,房号,29A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39797元/平方米(按建筑面积计)楼层,29,房号,29B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38897元/平方米(按建筑面积计)楼层,29,房号,29C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37997元/平方米(按建筑面积计)楼层,29,房号,29D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38297元/平方米(按建筑面积计)楼层,29,房号,29E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38017元/平方米(按建筑面积计)楼层,28,房号,28A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39717元/平方米(按建筑面积计)楼层,28,房号,28B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38817元/平方米(按建筑面积计)楼层,28,房号,28C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37917元/平方米(按建筑面积计)楼层,28,房号,28D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38217元/平方米(按建筑面积计)楼层,28,房号,28E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38017元/平方米(按建筑面积计)楼层,27,房号,27A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39717元/平方米(按建筑面积计)楼层,27,房号,27B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26589号,拟售价格,--元/平方米(按建筑面积计)楼层,27,房号,27C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37917元/平方米(按建筑面积计)楼层,27,房号,27D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38217元/平方米(按建筑面积计)楼层,27,房号,27E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26440号,拟售价格,--元/平方米(按建筑面积计)楼层,26,房号,26A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39587元/平方米(按建筑面积计)楼层,26,房号,26B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26944号,拟售价格,--元/平方米(按建筑面积计)楼层,26,房号,26C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37787元/平方米(按建筑面积计)楼层,26,房号,26D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38087元/平方米(按建筑面积计)楼层,26,房号,26E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37887元/平方米(按建筑面积计)楼层,25,房号,25A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39587元/平方米(按建筑面积计)楼层,25,房号,25B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38687元/平方米(按建筑面积计)楼层,25,房号,25C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)27146号,拟售价格,--元/平方米(按建筑面积计)楼层,25,房号,25D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38087元/平方米(按建筑面积计)楼层,25,房号,25E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37627元/平方米(按建筑面积计)楼层,24,房号,24A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39327元/平方米(按建筑面积计)楼层,24,房号,24B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)27153号,拟售价格,--元/平方米(按建筑面积计)楼层,24,房号,24C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37527元/平方米(按建筑面积计)楼层,24,房号,24D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37827元/平方米(按建筑面积计)楼层,24,房号,24E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37757元/平方米(按建筑面积计)楼层,23,房号,23A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26336号,拟售价格,--元/平方米(按建筑面积计)楼层,23,房号,23B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,38557元/平方米(按建筑面积计)楼层,23,房号,23C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37657元/平方米(按建筑面积计)楼层,23,房号,23D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37957元/平方米(按建筑面积计)楼层,23,房号,23E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37627元/平方米(按建筑面积计)楼层,22,房号,22A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,39327元/平方米(按建筑面积计)楼层,22,房号,22B,用途,住宅,,建筑面积77.16平方米,户内面积,57.44平方米,分摊面积,19.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)26824号,拟售价格,--元/平方米(按建筑面积计)楼层,22,房号,22C,用途,住宅,,建筑面积102.95平方米,户内面积,76.64平方米,分摊面积,26.31平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,深(龙)网预买字(2019)27225号,拟售价格,--元/平方米(按建筑面积计)楼层,22,房号,22D,用途,住宅,,建筑面积102.78平方米,户内面积,76.51平方米,分摊面积,26.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37827元/平方米(按建筑面积计)楼层,22,房号,22E,用途,住宅,,建筑面积155.71平方米,户内面积,115.91平方米,分摊面积,39.8平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,恒大成一期花园4栋,座号,B,合同号,--,拟售价格,37627元/平方米(按建筑面积计)楼层,21,房号,21A,用途,住宅,,建筑面积97.11平方米,户内面积,72.29平方米,分摊面积,24.82平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
